frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
82,167,245420996282125,245420.99628212501,245420.99628212501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.0321044921875,1363.0321044921875,963.71636962890625,718.72613525390625,1,454.34403483072919,454.34403483072919,320.90545654296875,239.24204508463541,1,454.34403483072919,454.34403483072919,320.90545654296875,239.24204508463541,0,640,480,1,640
83,169,245421029618458,245421.02961845801,245421.02961845801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.7373046875,1362.7373046875,963.7305908203125,718.71771240234375,1,454.24576822916669,454.24576822916669,320.91019694010419,239.23923746744791,1,454.24576822916669,454.24576822916669,320.91019694010419,239.23923746744791,0,640,480,1,640
84,171,245421062954708,245421.062954708,245421.062954708,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.98974609375,1361.98974609375,963.72503662109375,718.78680419921875,1,453.99658203125,453.99658203125,320.90834554036456,239.26226806640625,1,453.99658203125,453.99658203125,320.90834554036456,239.26226806640625,0,640,480,1,640
85,173,245421096291083,245421.09629108303,245421.09629108303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.665283203125,1361.665283203125,963.7093505859375,718.82110595703125,1,453.888427734375,453.888427734375,320.90311686197919,239.27370198567709,1,453.888427734375,453.888427734375,320.90311686197919,239.27370198567709,0,640,480,1,640
86,175,245421129627416,245421.12962741603,245421.12962741603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.20068359375,1361.20068359375,963.667236328125,718.92230224609375,1,453.73356119791669,453.73356119791669,320.88907877604169,239.30743408203125,1,453.73356119791669,453.73356119791669,320.88907877604169,239.30743408203125,0,640,480,1,640
87,177,245421162963666,245421.16296366602,245421.16296366602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.0904541015625,1361.0904541015625,963.67364501953125,719.00872802734375,1,453.69681803385419,453.69681803385419,320.89121500651044,239.33624267578125,1,453.69681803385419,453.69681803385419,320.89121500651044,239.33624267578125,0,640,480,1,640
88,179,245421196300041,245421.19630004102,245421.19630004102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.7271728515625,1360.7271728515625,963.60870361328125,719.04595947265625,1,453.57572428385419,453.57572428385419,320.86956787109375,239.34865315755209,1,453.57572428385419,453.57572428385419,320.86956787109375,239.34865315755209,0,640,480,1,640
89,181,245421229636416,245421.22963641601,245421.22963641601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.5335693359375,1360.5335693359375,963.62835693359375,719.15936279296875,1,453.51118977864581,453.51118977864581,320.87611897786456,239.38645426432291,1,453.51118977864581,453.51118977864581,320.87611897786456,239.38645426432291,0,640,480,1,640
90,183,245421262972666,245421.26297266601,245421.26297266601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.1226806640625,1360.1226806640625,963.56488037109375,719.24951171875,1,453.37422688802081,453.37422688802081,320.85496012369794,239.41650390625,1,453.37422688802081,453.37422688802081,320.85496012369794,239.41650390625,0,640,480,1,640
91,185,245421296308958,245421.296308958,245421.296308958,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1359.952880859375,1359.952880859375,963.56378173828125,719.343505859375,1,453.317626953125,453.317626953125,320.85459391276044,239.44783528645834,1,453.317626953125,453.317626953125,320.85459391276044,239.44783528645834,0,640,480,1,640
92,187,245421329645333,245421.32964533303,245421.32964533303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1359.9500732421875,1359.9500732421875,963.55352783203125,719.41412353515625,1,453.31669108072919,453.31669108072919,320.85117594401044,239.47137451171875,1,453.31669108072919,453.31669108072919,320.85117594401044,239.47137451171875,0,640,480,1,640
93,189,245421362981583,245421.36298158302,245421.36298158302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1359.9827880859375,1359.9827880859375,963.49920654296875,719.51025390625,1,453.32759602864581,453.32759602864581,320.83306884765625,239.50341796875,1,453.32759602864581,453.32759602864581,320.83306884765625,239.50341796875,0,640,480,1,640
94,191,245421396317958,245421.39631795802,245421.39631795802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.0064697265625,1360.0064697265625,963.4951171875,719.58563232421875,1,453.33548990885419,453.33548990885419,320.83170572916669,239.52854410807291,1,453.33548990885419,453.33548990885419,320.83170572916669,239.52854410807291,0,640,480,1,640
95,193,245421429654166,245421.42965416602,245421.42965416602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1359.8992919921875,1359.8992919921875,963.46575927734375,719.64642333984375,1,453.29976399739581,453.29976399739581,320.82191975911456,239.54880777994791,1,453.29976399739581,453.29976399739581,320.82191975911456,239.54880777994791,0,640,480,1,640
96,195,245421462990500,245421.4629905,245421.4629905,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.0958251953125,1360.0958251953125,963.41607666015625,719.7156982421875,1,453.36527506510419,453.36527506510419,320.80535888671875,239.5718994140625,1,453.36527506510419,453.36527506510419,320.80535888671875,239.5718994140625,0,640,480,1,640
97,197,245421496326833,245421.496326833,245421.496326833,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.0244140625,1360.0244140625,963.42181396484375,719.7816162109375,1,453.34147135416669,453.34147135416669,320.80727132161456,239.5938720703125,1,453.34147135416669,453.34147135416669,320.80727132161456,239.5938720703125,0,640,480,1,640
98,199,245421529663041,245421.529663041,245421.529663041,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1359.99462890625,1359.99462890625,963.405517578125,719.85614013671875,1,453.33154296875,453.33154296875,320.80183919270831,239.61871337890625,1,453.33154296875,453.33154296875,320.80183919270831,239.61871337890625,0,640,480,1,640
99,201,245421562999458,245421.56299945802,245421.56299945802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.05419921875,1360.05419921875,963.4317626953125,719.86102294921875,1,453.35139973958331,453.35139973958331,320.81058756510419,239.62034098307291,1,453.35139973958331,453.35139973958331,320.81058756510419,239.62034098307291,0,640,480,1,640
100,203,245421596335791,245421.59633579102,245421.59633579102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.5128173828125,1360.5128173828125,963.437744140625,719.90289306640625,1,453.5042724609375,453.5042724609375,320.81258138020831,239.63429768880209,1,453.5042724609375,453.5042724609375,320.81258138020831,239.63429768880209,0,640,480,1,640
101,205,245421629672041,245421.62967204102,245421.62967204102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.59619140625,1360.59619140625,963.4031982421875,719.9571533203125,1,453.53206380208331,453.53206380208331,320.80106608072919,239.65238444010416,1,453.53206380208331,453.53206380208331,320.80106608072919,239.65238444010416,0,640,480,1,640
102,207,245421663008375,245421.66300837501,245421.66300837501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.518798828125,1360.518798828125,963.4271240234375,719.9229736328125,1,453.50626627604169,453.50626627604169,320.80904134114581,239.6409912109375,1,453.50626627604169,453.50626627604169,320.80904134114581,239.6409912109375,0,640,480,1,640
103,209,245421696344708,245421.69634470801,245421.69634470801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1360.611083984375,1360.611083984375,963.4349365234375,720.00115966796875,1,453.53702799479169,453.53702799479169,320.8116455078125,239.66705322265625,1,453.53702799479169,453.53702799479169,320.8116455078125,239.66705322265625,0,640,480,1,640
104,211,245421729680958,245421.72968095803,245421.72968095803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.07861328125,1361.07861328125,963.4207763671875,719.9920654296875,1,453.69287109375,453.69287109375,320.80692545572919,239.66402180989584,1,453.69287109375,453.69287109375,320.80692545572919,239.66402180989584,0,640,480,1,640
105,213,245421763017291,245421.76301729103,245421.76301729103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.060791015625,1361.060791015625,963.43817138671875,719.9908447265625,1,453.68693033854169,453.68693033854169,320.81272379557294,239.66361490885416,1,453.68693033854169,453.68693033854169,320.81272379557294,239.66361490885416,0,640,480,1,640
106,215,245421796353666,245421.79635366602,245421.79635366602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.537109375,1361.537109375,963.4423828125,719.99493408203125,1,453.845703125,453.845703125,320.81412760416669,239.66497802734375,1,453.845703125,453.845703125,320.81412760416669,239.66497802734375,0,640,480,1,640
107,217,245421829689875,245421.82968987501,245421.82968987501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.6832275390625,1361.6832275390625,963.4735107421875,720.002685546875,1,453.8944091796875,453.8944091796875,320.82450358072919,239.66756184895834,1,453.8944091796875,453.8944091796875,320.82450358072919,239.66756184895834,0,640,480,1,640
108,219,245421863026208,245421.86302620801,245421.86302620801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1361.9451904296875,1361.9451904296875,963.5,719.99847412109375,1,453.98173014322919,453.98173014322919,320.83333333333331,239.66615804036459,1,453.98173014322919,453.98173014322919,320.83333333333331,239.66615804036459,0,640,480,1,640
109,221,245421896362583,245421.89636258301,245421.89636258301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.1922607421875,1362.1922607421875,963.48974609375,720.01373291015625,1,454.0640869140625,454.0640869140625,320.82991536458331,239.67124430338541,1,454.0640869140625,454.0640869140625,320.82991536458331,239.67124430338541,0,640,480,1,640
110,223,245421929698791,245421.92969879101,245421.92969879101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.1715087890625,1362.1715087890625,963.49383544921875,719.99163818359375,1,454.05716959635419,454.05716959635419,320.83127848307294,239.66387939453125,1,454.05716959635419,454.05716959635419,320.83127848307294,239.66387939453125,0,640,480,1,640
111,225,245421963035125,245421.96303512502,245421.96303512502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.2191162109375,1362.2191162109375,963.54852294921875,720.009521484375,1,454.07303873697919,454.07303873697919,320.84950764973956,239.66984049479166,1,454.07303873697919,454.07303873697919,320.84950764973956,239.66984049479166,0,640,480,1,640
112,227,245421996371291,245421.99637129102,245421.99637129102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.52294921875,1362.52294921875,963.5487060546875,719.990478515625,1,454.17431640625,454.17431640625,320.84956868489581,239.66349283854166,1,454.17431640625,454.17431640625,320.84956868489581,239.66349283854166,0,640,480,1,640
113,229,245422029707666,245422.02970766602,245422.02970766602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.6746826171875,1362.6746826171875,963.55328369140625,720.02117919921875,1,454.22489420572919,454.22489420572919,320.85109456380206,239.67372639973959,1,454.22489420572919,454.22489420572919,320.85109456380206,239.67372639973959,0,640,480,1,640
114,231,245422063044000,245422.06304400001,245422.06304400001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.112548828125,1363.112548828125,963.53271484375,720.0059814453125,1,454.370849609375,454.370849609375,320.84423828125,239.66866048177084,1,454.370849609375,454.370849609375,320.84423828125,239.66866048177084,0,640,480,1,640
115,233,245422096380250,245422.09638025,245422.09638025,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.323974609375,1363.323974609375,963.60284423828125,719.9290771484375,1,454.44132486979169,454.44132486979169,320.86761474609375,239.64302571614584,1,454.44132486979169,454.44132486979169,320.86761474609375,239.64302571614584,0,640,480,1,640
116,235,245422129716541,245422.12971654101,245422.12971654101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.2435302734375,1363.2435302734375,963.6055908203125,719.93963623046875,1,454.41451009114581,454.41451009114581,320.8685302734375,239.64654541015625,1,454.41451009114581,454.41451009114581,320.8685302734375,239.64654541015625,0,640,480,1,640
117,237,245422163052875,245422.16305287502,245422.16305287502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.25244140625,1363.25244140625,963.6148681640625,719.93603515625,1,454.41748046875,454.41748046875,320.87162272135419,239.64534505208334,1,454.41748046875,454.41748046875,320.87162272135419,239.64534505208334,0,640,480,1,640
118,239,245422196389125,245422.19638912502,245422.19638912502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.815185546875,1363.815185546875,963.587646484375,719.9041748046875,1,454.60506184895831,454.60506184895831,320.862548828125,239.63472493489584,1,454.60506184895831,454.60506184895831,320.862548828125,239.63472493489584,0,640,480,1,640
119,241,245422229725458,245422.22972545802,245422.22972545802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.755859375,1363.755859375,963.58990478515625,719.901611328125,1,454.58528645833331,454.58528645833331,320.86330159505206,239.63387044270834,1,454.58528645833331,454.58528645833331,320.86330159505206,239.63387044270834,0,640,480,1,640
120,243,245422263061750,245422.26306175001,245422.26306175001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.27685546875,1364.27685546875,963.58856201171875,719.90594482421875,1,454.75895182291669,454.75895182291669,320.86285400390625,239.63531494140625,1,454.75895182291669,454.75895182291669,320.86285400390625,239.63531494140625,0,640,480,1,640
121,245,245422296398000,245422.29639800001,245422.29639800001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.503173828125,1364.503173828125,963.578369140625,719.8544921875,1,454.83439127604169,454.83439127604169,320.85945638020831,239.6181640625,1,454.83439127604169,454.83439127604169,320.85945638020831,239.6181640625,0,640,480,1,640
122,247,245422329734333,245422.32973433301,245422.32973433301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.7027587890625,1364.7027587890625,963.61181640625,719.84783935546875,1,454.90091959635419,454.90091959635419,320.87060546875,239.61594645182291,1,454.90091959635419,454.90091959635419,320.87060546875,239.61594645182291,0,640,480,1,640
